Reward,Action
-5.4307961120000146,0.0
-5.473543866912762,0.0
-5.525726934827802,0.0
-5.581130585923316,0.0
-5.63411649185026,0.0
-5.680517272910675,0.0
-5.718717790153782,0.0
-5.749117736346517,0.0
-5.773808330762991,0.0
-5.795832769783967,0.0
-5.818101934441377,0.0
-5.843851869546046,0.0
-5.875742374960193,0.0
-5.916194269927734,0.0
-5.967030331071596,0.0
-6.028962102208471,0.0
-6.101101137968011,0.0
-6.180588667543932,0.0
-6.262901575475935,0.0
-6.3422109056044205,0.0
-6.412373810489531,0.0
-6.467906928626034,0.0
-6.504856166944919,0.0
-6.5349727258678465,-0.1
-6.538614182791077,-0.1
-6.524610131959676,-0.1
-6.497215686138566,-0.1
-6.461403337656465,-0.1
-6.421946263493628,-0.1
-6.384253073503472,-0.1
-6.3543168844788225,-0.1
-6.3372840109844,-0.1
-6.337341216528941,-0.1
-6.355497663883114,-0.1
-6.388809497669136,-0.1
-6.430296373652636,-0.1
-6.470334544052142,-0.1
-6.4990349494138755,-0.1
-6.5089173112994425,-0.1
-6.49664447956869,-0.1
-6.463200522179941,-0.1
-6.412688608569445,-0.1
-6.350514543311114,-0.1
-6.281960808449783,-0.1
-6.211737105053753,-0.1
-6.1443366073197145,-0.1
-6.084483419286883,-0.1
-6.037081679397028,-0.1
-6.006300764440372,-0.1
-5.994184384500736,-0.1
-5.999094420713375,-0.1
-6.015463111936597,-0.1
-6.034149727232621,-0.1
-6.044714658917389,-0.1
-6.0381704554329545,-0.1
-6.008672976377494,-0.1
-5.955133883600783,-0.1
-5.879633619419381,-0.1
-5.786407116433455,-0.1
-5.680455609245996,-0.1
-5.566340679235503,-0.1
-5.449013286223539,-0.1
-5.333632381703087,-0.1
-5.226167197134494,-0.1
-5.132223543934509,-0.1
-5.057543224113306,-0.1
-5.0045165869929065,-0.1
-4.971737636189719,-0.1
-4.953530921937254,-0.1
-4.941075763260193,-0.1
-4.924667389448633,-0.1
-4.8962965539263426,-0.1
-4.851433995645413,-0.1
-4.789389757094162,-0.1
-4.712539828956322,-0.1
-4.6240813244526615,-0.1
-4.528570501875237,-0.1
-4.429669934126695,-0.1
-4.33105112389602,-0.1
-4.236393706143738,-0.1
-4.149362024791515,-0.1
-4.073338497622807,-0.1
-4.010911977368778,-0.1
-3.9633416176254457,-0.1
-3.930171878352353,-0.1
-3.909147199482141,-0.1
-3.8967376787135217,-0.1
-3.8887994644779154,-0.1
-3.881468487414359,-0.1
-3.8717989772239108,-0.1
-3.8581405375818565,-0.1
-3.840150256460522,-0.1
-3.8186878407961484,-0.1
-3.795428623984375,-0.1
-3.772572198350048,-0.1
-3.7525590381380876,-0.1
-3.737797148333885,-0.1
-3.730374515206718,-0.1
-3.7318439764885856,-0.1
-3.7423254499672702,-0.1
-3.761464002811345,-0.1
-3.7872783443926505,-0.1
-3.816927576130471,-0.1
-3.847014086154342,-0.1
-3.8739789804072426,-0.1
-3.894798385717649,-0.1
-3.9073492529360045,-0.1
-3.9094041200704575,-0.1
-3.9020271802708435,-0.1
-3.885867158383726,-0.1
-3.8629136753492377,-0.1
-3.835699159022065,-0.1
-3.807191116189442,-0.1
-3.7804080841990766,-0.1
-3.758186586917786,-0.1
-3.7428409002585727,-0.1
-3.735821889843628,-0.1
-3.737467207399692,-0.1
-3.7468673071262697,-0.1
-3.762113866134463,-0.1
-3.780012483759865,-0.1
-3.797669738098225,-0.1
-3.812155702711018,-0.1
-3.7776831578875654,0.0
-3.7623001738306687,0.0
-3.7435333402528927,0.0
-3.7203221657718277,0.0
-3.6933354278790884,0.0
-3.665163409414877,0.0
-3.6387026131675686,0.0
-3.616755257765219,0.0
-3.6021593518791937,0.0
-3.597994008143944,0.0
-3.6021754088440447,0.0
-3.61774762779845,0.0
-3.6422956182049218,0.0
-3.6732453594070473,0.0
-3.707295308917714,0.0
-3.7470517589998,0.0
-3.7707957393782783,0.0
-3.794439704109165,0.0
-3.8103740301186466,0.0
-3.8183478096789294,0.0
-3.819316707543364,0.0
-3.8152543816480815,0.0
-3.8088954472933456,0.0
-3.8032962765152125,0.0
-3.801800408860404,0.0
-3.8074282637926284,0.0
-3.822675221077732,0.0
-3.8491413002241637,0.0
-3.8872234816309286,0.0
-3.9360004524945555,0.0
-3.993223988428513,0.0
-4.0557758515017515,0.0
-4.121961662674515,0.0
-4.182276112883162,0.0
-4.2394532346526805,0.0
-4.290232312540497,0.0
-4.333935585339939,0.0
-4.3710085178510205,0.0
-4.403248538034046,0.0
-4.438922580845412,0.0
-4.462631770166848,0.0
-4.4950829928277924,0.0
-4.532645392461913,0.0
-4.5771409064366955,0.0
-4.629606572819983,0.0
-4.692836145187732,0.0
-4.757771129016958,0.0
-4.830605786790117,0.0
-4.90583571636887,0.0
-4.9803353423536505,0.0
-5.050867985821504,0.0
-5.114816972674446,0.0
-5.17005342749233,0.0
-5.216343960035903,0.0
-5.254311697195982,0.0
-5.285843040721462,0.0
-5.313635153133136,0.0
-5.3409419859521,0.0
-5.3711952129649845,0.0
-5.407611304582524,0.0
-5.452578843029402,0.0
-5.5068883014941905,0.0
-5.569158083708443,0.0
-5.635845272460029,0.0
-5.700757785911438,0.0
-5.75890098316754,0.0
-5.800255922519979,0.0
-5.82316417858328,0.0
-5.823665365019293,0.0
-5.801662552129211,0.0
-5.759508671875345,0.0
-5.701354011654452,0.0
-5.632338982212586,0.0
-5.55791720239637,0.0
-5.483677054797706,0.0
-5.41538871320362,0.0
-5.358790211104432,0.0
-5.319027204069294,0.0
-5.299169149771878,0.0
-5.299661771794263,0.0
-5.317172133824143,0.0
-5.345154852428885,0.0
-5.3751099702432406,0.0
-5.398595867039364,0.0
-5.409353231051456,0.0
-5.4033876787131785,0.0
-5.381820652718385,0.0
-5.347308467168164,0.0
-5.304279621057217,0.0
-5.257625660333979,0.0
-5.212191263014933,0.0
-5.172728531179778,0.0
-5.143870431207256,0.0
-5.129861543824377,0.0
-5.133626554884342,0.0
-5.155785393487423,0.0
-5.193738910527029,0.0
-5.2416343500898055,0.0
-5.2912700693378145,0.0
-5.333772329773166,0.0
-5.377874864443863,-0.1
-5.3935192604198745,-0.1
-5.387509786000299,-0.1
-5.362061989225283,-0.1
-5.321476767812552,-0.1
-5.270425036223595,-0.1
-5.214147132630617,-0.1
-5.157892651801988,-0.1
-5.106620837511141,-0.1
-5.0657704015456275,-0.1
-5.04016121829688,-0.1
-5.033319512559287,-0.1
-5.046344980114949,-0.1
-5.077437351828965,-0.1
-5.121733933366664,-0.1
-5.172135027031017,-0.1
-5.22109820568279,-0.1
-5.262068710291544,-0.1
-5.29039920748526,-0.1
-5.304957514810109,-0.1
-5.307052159038907,-0.1
-5.298825197122052,-0.1
-5.283443727062928,-0.1
-5.265956166357594,-0.1
-5.249406636821924,-0.1
-5.237735488036021,-0.1
-5.234305731963195,-0.1
-5.2417852548778825,-0.1
-5.2612446651184435,-0.1
-5.291448599464071,-0.1
-5.328598032637746,-0.1
-5.366657578032089,-0.1
-5.398644942974727,-0.1
-5.41779932920634,-0.1
-5.418978474093648,-0.1
-5.399487178252086,-0.1
-5.359240498935617,-0.1
-5.30030407738685,-0.1
-5.226104572262009,-0.1
-5.140819457246318,-0.1
-5.048640307960048,-0.1
-4.954303562613822,-0.1
-4.862524753736122,-0.1
-4.7782447762852485,-0.1
-4.70606110709544,-0.1
-4.649380655849031,-0.1
-4.609335043252462,-0.1
-4.584312952010489,-0.1
-4.569888711190423,-0.1
-4.559670369134961,-0.1
-4.51054360844307,0.0
-4.474274323827968,0.0
-4.427813469354856,0.0
-4.382312679764187,0.0
-4.295116679793921,0.0
-4.211030736290949,0.0
-4.118774889339277,0.0
-4.021792579834166,0.0
-3.9230128435931397,0.0
-3.8261294394124548,0.0
-3.7337156189243372,0.0
-3.6497504575940307,0.0
-3.5770034711943004,0.0
-3.5180780878943416,0.0
-3.473991486179274,0.0
-3.4452796840552202,0.0
-3.4305824190160545,0.0
-3.4275217291550253,0.0
-3.432984090803078,0.0
-3.4436794926577776,0.0
-3.456717018510688,0.0
-3.469723982150784,0.0
-3.4814811598449773,0.0
-3.491499589009925,0.0
-3.499983086947508,0.0
-3.507912142442004,0.0
-3.5164910191471015,0.0
-3.5289284669173187,0.0
-3.5417951190892407,0.0
-3.560096377489428,0.0
-3.584353603903158,0.0
-3.614809360058518,0.0
-3.6511764042655366,0.0
-3.69260840162945,0.0
-3.737587218129589,0.0
-3.7840887403829204,0.0
-3.8298574390772537,0.0
-3.872499013121538,0.0
-3.910133252052016,0.0
-3.9412443259805,0.0
-3.965029362221881,0.0
-3.9813312556601868,0.0
-3.9907400829975375,0.0
-3.9944392001715174,0.0
-3.993850214717529,0.0
-3.991076480879615,0.0
-3.988200600989167,0.0
-3.9874598321083563,0.0
-3.991054608907511,0.0
-4.0009467942628625,0.0
