Reward,A1,A2
-5.781176449131561,-0.09999907427860533,0.0015494357262185888
-5.791917854828854,-0.09999838976321797,0.019523279789670393
-5.803706509841531,-0.09999879100438692,0.04242743010875233
-5.80707149250509,-0.09999977470109644,0.05292415259589519
-5.80201548210748,-0.09999979823642755,0.07004149491645033
-5.7879136723413644,-0.09999847798830037,0.08411935844193114
-5.763455386872242,-0.09999979549095804,0.0929300951989843
-5.738411603104496,-0.09999713970650677,0.09618449024349231
-5.717964542128508,-0.06026939928249332,0.0935111098249244
-5.695891853404886,0.0014954195304037314,0.08322972623303725
-5.679632723360269,0.057306234657094994,0.06758998505494948
-5.670250497678763,0.09999728868214042,0.0552883430881197
-5.6779320777327085,0.0999999193282029,0.04278970284088756
-5.6891623693549755,0.099999258143418,0.028571575449664315
-5.696884765977387,0.09999894119952296,0.010821594301011301
-5.701177647600745,0.09999986241966433,-0.006547764281666999
-5.705981484713428,0.09999994992001045,-0.008962801918491772
-5.726388118397685,0.09999955849839547,-0.018029542648569142
-5.754702584360592,0.09999988192367648,-0.025247119679314804
-5.786060553667455,0.09999957614341227,-0.029738793741459938
-5.813441571957706,0.09999975335837048,-0.03309215340200223
-5.834921148653057,0.09999943860464491,-0.03574851569965967
-5.849369014445393,0.09999964136748885,-0.0375607036308579
-5.855621945563866,0.09999583842475727,-0.037698104180963296
-5.852311616204232,0.04019701612450373,-0.03600361952759018
-5.835440428817708,-0.02363919758936355,-0.028038524313731022
-5.807132621033032,-0.07805563897750478,-0.019653440418502192
-5.785208507873409,-0.09999196393051825,-0.011183045841776188
-5.776755869509083,-0.0999982557844203,-0.002166842571443507
-5.782197091426124,-0.09999907703003279,0.011993291300930738
-5.794985986242555,-0.09999942441265422,0.033240999606098096
-5.80255398700537,-0.09999993627120214,0.050184448478847975
-5.80049284208458,-0.09999940289078224,0.06354313337663849
-5.789373911315254,-0.09999907307036492,0.07897223578200621
-5.768467751973898,-0.09999968014056483,0.08999040335846022
-5.742252621033038,-0.09999954857134802,0.09544826509235611
-5.720746525747768,-0.08655624052751387,0.09501942524966751
-5.701833433183221,-0.02239091473689152,0.08818834386362384
-5.68005359779279,0.038237878851928656,0.07402068566212282
-5.664580079877496,0.0942547490425251,0.05859291188256492
-5.668408553160149,0.09999868578039044,0.04720657033587295
-5.679758942384465,0.09999903976792535,0.035106819690840035
-5.689540461813464,0.09999872091099843,0.018243856290078252
-5.694385406371414,0.09999962709799962,-0.00022657714277888875
-5.698761202789344,0.09999977789384222,-0.005851092652811291
-5.7133840460881276,0.09999991399994293,-0.015122747755562304
-5.739579935511049,0.09999975387536404,-0.022324895831653545
-5.771018671071333,0.09999979514565352,-0.027724964447505242
-5.800506406301823,0.09999988028354674,-0.031573988124526435
-5.8245650062887915,0.09999956898341969,-0.03439929251200088
-5.841805595785114,0.09999931498134444,-0.036710333231647935
-5.851014573872141,0.09999906222973946,-0.037585368648670694
-5.852425351088383,0.0721221226413899,-0.03675370902416656
-5.8410114425668365,0.00033797798914612763,-0.031916940053794175
-5.8162340881768335,-0.05718439101939479,-0.023010724395926604
-5.790533871855783,-0.0998221368734855,-0.01403585335942987
-5.777231363741418,-0.09999638704204117,-0.006324031316076752
-5.778329726932579,-0.09999932158403006,0.004895181806547042
-5.791242821692584,-0.09999902346803964,0.023922060692534025
-5.802473928193883,-0.09999920844624956,0.04731944137194482
-5.80405034968996,-0.09999995546362878,0.05696834790236366
-5.796323924416321,-0.09999933800381658,0.0733996501720584
-5.779961975651565,-0.09999968448614995,0.08650509825277063
-5.75451002405446,-0.09999728293731645,0.09413643738165293
-5.730753591930823,-0.09999951141294236,0.09616590270623755
-5.7107091546577,-0.046141168655445826,0.09228816262569817
-5.68744947907488,0.01406562860348375,0.0800248627157419
-5.672077416467421,0.06866145456829534,0.06434873301592749
-5.668005603169212,0.09999839325598657,0.05331938081748995
-5.677022948495084,0.0999999423529286,0.040350937568100445
-5.687199346333832,0.09999858572867791,0.024639563737096335
-5.694345739030266,0.0999991458847732,0.006910936320475812
-5.698910372909036,0.0999998299976651,-0.008569913508297403
-5.70625819733848,0.09999993915588984,-0.011200646853831726
-5.7287290372514805,0.09999986823945305,-0.019617152675117627
-5.7581976151226675,0.09999958642594596,-0.026518289175470444
-5.789022691314417,0.09999977016357287,-0.03071962029338463
-5.815031041500554,0.09999987805167626,-0.0338790073805859
-5.834534669355997,0.09999958815349068,-0.03638303736376434
-5.8467964087416,0.09999884377884448,-0.03793366837139884
-5.851205280857149,0.099931138223777,-0.037685487276064855
-5.844555123505861,0.023171703990596117,-0.03550172729986649
-5.823472165248211,-0.03602518597412417,-0.025935258472773004
-5.795775711616176,-0.08406006779127437,-0.016952572608170072
-5.775342011646011,-0.09999620221378656,-0.01072224770797717
-5.771177306675181,-0.0999995983742711,-0.0005756784907359873
-5.779237562980131,-0.09999953382169269,0.015993728431620658
-5.791064861448598,-0.09999950382881831,0.038230404538423565
-5.796726262846089,-0.09999935924341898,0.0511781419996854
-5.792838544167904,-0.09999898179768794,0.06746113824925624
-5.779879633764602,-0.09999894255447406,0.08170126443386348
-5.756668562586458,-0.09999968417951716,0.09171625711898311
-5.730736692473937,-0.09999954573152244,0.09607190601091765
-5.709746706732384,-0.07210968094078693,0.09442951071862328
-5.6914668371428005,-0.009312112872208485,0.08568120391856968
-5.670248240660511,0.05241739430904302,0.07136851560795322
-5.657299987022198,0.09997848885290983,0.056250480932066006
-5.664067781161015,0.09999976566785314,0.04465974868891411
-5.676003495757811,0.09999870612025076,0.0320246915149263
-5.6853576447704155,0.09999997332317104,0.014501295498766578
-5.689542972418657,0.09999987216242208,-0.0038612118665453206
-5.693718166228004,0.09999983008426594,-0.007073638057681806
